locus_tag	length	genes	EC	product [prokka]	KO	product [KEGG, based on BlastKOALA]	annotation [KEGG, official KEGG annotation of AL1]	Bas.1	Bas.2	Bas.3	Flint.2	Gad.1	Gad.2	Gad.3	LaCl.1	LaCl.2	LaCl.3	LaOx.1	LaOx.2	LaOx.3	LaP.1	LaP.2	LaP.3	Lop.1	Lop.2	Lop.3	MinLaCl.1	MinLaCl.2	MinLaCl.3	Mon.1	Mon.2	Mon.3	Xen.1	Xen.2	Xen.3
RHAL1_00048	609	 	 	hypothetical protein			no KO assigned 	6.94134496909892	7.61657938930295	7.45047359636116	6.80357608424603	6.99569355827469	6.95865377547854	6.9539547024786	7.54486596235584	7.79516936758893	7.8541845291081	7.67758043629814	7.628402093997	7.22265285463135	6.03478643734105	6.4650481796268	6.25585389815845	7.7786862628118	7.71134035853326	7.55867780562288	7.23506272957023	7.19032062360879	7.57794647888106	6.31383635548594	5.95202405726575	6.21192238637077	6.95119597882423	6.82003584641022	6.92201839744862
RHAL1_00049	1059	 	 	hypothetical protein			no KO assigned 	6.23746602945035	6.04108763201743	6.3177745290589	5.97356755112801	5.90072802250736	5.68749712968835	5.85691151039222	5.95752597209952	5.78151539349545	5.87264221156872	5.78733780563054	5.9533212054571	5.37456483916191	5.49747264978146	5.61375673272409	5.67253859383804	6.50565008149693	6.39733819200353	6.40533852601811	6.19399339815689	6.20557039202436	6.29820057731839	5.54592806478338	5.53956694412782	5.52787398043176	6.05418475474079	5.8697351808391	5.93728897343843
RHAL1_00050	297	rpmB	 	50S ribosomal protein L28	K02902	large subunit ribosomal protein L28	K02902 large subunit ribosomal protein L28 	8.98674112411976	8.88338699711548	8.71434417258354	7.22641137698789	8.37007541171252	8.39138143446422	8.58192086681089	7.86765412575593	7.84457959889629	8.02983413807899	7.72168099432404	7.63238045717323	7.9730068119639	9.11033706413039	9.30743844178909	8.80996884275591	8.48916717064299	8.52842691352441	8.61614758410217	7.89024901542708	8.20510346182486	8.19143542213544	8.78011870393327	9.15809713438476	8.87680669210526	9.35036164180996	9.31266720431084	9.41172910110323
RHAL1_00051	432	 	 	Head assembly protein			no KO assigned 	5.05369173497039	5.4608876452304	5.30572531921735	5.22790151796162	4.84979694240003	4.57754661869864	4.79113829879621	5.03907538513098	4.95389775953222	4.9493961500458	4.6903420602868	4.7910444490093	4.92100464621293	4.8156711383411	5.00666834058675	4.87426208561705	4.70582918209929	4.91189276864979	4.67967800600721	4.71794557392717	4.72603959946809	4.863010154333	4.90767994120262	5.14574825586662	4.76586987027385	5.30447775019991	5.40425573013812	5.41429943592271
RHAL1_00052	726	 	 	protein of unknown function	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	no KO assigned 	5.25262756732837	5.41884866775288	5.51865850425571	5.1173059823002	4.87815304164	5.05457020809236	4.91532461229775	5.24509285018814	5.31663684113017	5.39541972259116	5.17765242136758	5.24631125089818	4.98682100593623	4.44587854064401	4.77896905829153	4.87821282684718	5.57485712940969	5.54514301854753	5.49308137960278	5.38349081339238	5.32872895420435	5.57418248843576	4.97728998963444	4.53498712970508	4.96746175874264	5.11744036791097	5.16089253266596	5.0304010388916
RHAL1_00053	927	truB	5.4.99.25	tRNA pseudouridine synthase B	K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	K03177 tRNA pseudouridine55 synthase [EC:5.4.99.25] 	6.77431073711143	7.07291416917553	6.86438477401992	6.58025387013782	6.37208285613024	6.49004907282717	6.57984353092158	6.24435046719957	5.99615710584021	6.19704059607602	6.23397174135129	6.06899195362184	6.3774889782369	5.90385533478494	6.05960852143931	5.99028798586654	6.41794032579655	6.3436840398341	6.36351924093045	5.84183767906052	5.84765170545222	5.66783299574421	5.7656414778886	5.68537305951433	5.61212006689965	6.20327261397394	6.13276370012775	6.11100939731788
RHAL1_00054	375	rbfA	 	Ribosome-binding factor A	K02834	ribosome-binding factor A	K02834 ribosome-binding factor A 	6.1409908158369	6.7290741515228	6.40677315706536	6.2968583801809	6.21883793750047	6.12486939208726	6.33917683281177	5.84855097377212	5.88842733294599	5.99497776450949	5.7266254820509	5.95670973727166	6.01338238394308	5.65132777714469	5.78727614996963	5.81948911154738	6.1701109432062	6.06753282853772	5.99624587402939	5.37496932346778	5.25885143768724	5.45343145758602	5.45375409844259	5.45467849550536	5.37172786201249	5.62625058072649	5.81401302750474	5.7756312025218
RHAL1_00055	2733	infB	 	translation initiation factor IF-2	K02519	translation initiation factor IF-2	K02519 translation initiation factor IF-2 	10.7119887303249	11.3966688410143	11.277447265161	10.6815547559218	10.7862669275892	10.758333207835	10.786317847155	11.3585031001716	11.4263887420844	11.3099494315665	11.330956017082	11.3594379333639	11.0411472433521	11.1042336171873	11.1381064604661	11.0743975688295	11.6822339662545	11.6037387213358	11.4804695282332	11.2766832901938	11.3664006757184	11.3868928515699	11.0883531418009	11.0676447568341	11.1061676946098	10.9223970044051	11.1117209413994	11.1402556117581
RHAL1_00056	696	 	 	DNA-binding protein	K07742	uncharacterized protein	K07742 uncharacterized protein 	7.32017278070361	7.54393518233329	7.66179678907605	6.45496317086448	7.19247434518641	7.23755730379262	7.23054499684799	7.79164808815	7.68843570614525	7.71107154692094	7.8412315235306	7.95880237787692	7.3319679682015	7.2792593885623	7.23333868954468	7.49802573687702	8.42705232131441	8.40679925221729	8.42805259585415	7.87371022337311	7.95336824159	8.05430155845068	7.62789938613044	7.82766176288526	7.41498487688321	7.77236217785407	7.48130904637452	7.37219549747935
RHAL1_00057	1617	nusA	 	transcription termination/antitermination L factor	K02600	transcription termination/antitermination protein NusA	K02600 transcription termination/antitermination protein NusA 	7.89545139552213	8.52913805794269	8.01214385031601	7.51280156008989	7.85400571661565	7.76547003938465	7.79192328372098	7.87800826529324	7.77696864431186	7.67317773929242	7.67236386348699	7.7730820142013	7.56466849645716	7.45302465406282	7.47875038082602	7.3588151951007	7.83872245570991	7.80604534542884	7.73056680284134	7.84661624112969	7.81467842030015	7.82040999807848	7.52972967804182	7.44186484405579	7.53821983873415	7.90668176952562	7.87261801055048	7.91370287376027
RHAL1_00058	732	rimP	 	Ribosome maturation factor RimP	K09748	ribosome maturation factor RimP	K09748 ribosome maturation factor RimP 	6.82387588304173	7.06514808642941	6.68804693267163	5.62195017873798	6.61818768267302	6.44734138230636	6.41903283412142	6.20102127426563	5.77771644652549	6.14009448320077	6.16908167912255	6.23167691675789	5.7605683077682	5.63753547451975	5.74405962750753	5.63916913857178	6.63172364894149	6.53301922716216	6.65186826662838	6.05953930219368	6.30214491747421	6.188531306641	5.86974723149995	5.89946125370111	5.63835561131472	6.0892939931151	6.05451389497838	6.0344724412207
RHAL1_00059	1296	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	K00790 UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7] 	7.50164199954353	6.85076158203188	6.78941433051741	7.41555137476109	7.4083629273219	7.34957338673743	7.42858369256623	6.94809208411561	7.02085454841172	7.01678126137975	6.91313964091079	6.9181074970048	7.60414831987969	7.66448327400211	7.69841827596661	7.64453553709671	6.58105218001341	6.82081216574076	6.86906195816437	6.60896877786958	6.75212274737235	6.79217161542774	7.40541200266662	7.5441341121152	7.45075334381832	6.84121839197897	6.99289281816726	7.11131667980803
RHAL1_00060	951	 	 	hypothetical protein			no KO assigned 	6.86061794248568	6.5880628771003	6.86653187584119	6.2605101581143	6.92326868840679	6.95686378716445	6.82807517680136	7.12911646675472	7.24341637191651	7.10352116950589	7.45676685944301	7.26928309032855	7.18869468191207	7.79414040524368	7.68887791787894	7.74490518639055	6.7861535092439	6.7271036094927	6.70481622678572	7.62827601302485	7.56798935689508	7.35059831465788	8.03228708232581	8.0932723646309	7.80147508482214	6.77737199105906	6.6737428560077	6.85070300251873
RHAL1_00061	717	 	 	Class I SAM-dependent methyltransferase (fragment)			no KO assigned 	5.511769400794	5.35870431060415	5.25908972062652	6.32504892927191	5.35583540666996	5.59845398761448	5.30104098183696	5.21273540752635	5.19372751699977	5.2057538160579	5.29199578585208	5.2628303139682	5.18889438531597	6.02031451940414	5.92212419919365	5.73159871145133	5.33399011600977	5.31454790550784	5.15545189008791	5.47404836551889	5.22667416961088	5.45934629671239	5.74736573544483	5.96487088747847	5.90516363577767	6.268957324962	6.41471009431741	6.28435962232054
RHAL1_00062	1089	 	 	hypothetical protein			no KO assigned 	8.08664778239524	8.75350402916096	8.78939708882555	8.58449499899916	8.05445378932476	8.13273334083425	8.04565154496211	8.53329660769827	8.94781203707644	8.88052426195881	8.32461113290843	8.50001529742553	8.0280831184462	7.79381318719384	7.8199386823614	7.85399509695621	8.19910718713599	8.22994294624291	8.10608851357416	8.35495033311594	8.19827510695195	8.32011586163867	7.59733057115714	7.61946083558156	7.80305732996944	8.37045877922606	8.27417643717247	8.30556818760909
RHAL1_00063	462	 	 	hypothetical protein			no KO assigned 	9.2580413063853	10.0242927626525	9.76308009814058	9.11230853373771	9.62962412211157	9.52327878086385	9.45533039835662	9.90534893858051	10.0831981735462	9.90854300638467	9.76449701104733	9.80356346876413	9.36597771056261	7.97977615736111	8.06579654057652	8.15473775415765	9.7826642800655	9.71412062665056	9.6596037495957	9.52715964379721	9.57253601773681	9.51704847190027	8.18776753893524	8.02539655506525	8.14706997123056	8.29533591944376	8.37009646895675	8.39235157014751
RHAL1_00064	381	 	 	hypothetical protein			no KO assigned 	10.3800008040822	11.1671693772486	10.9012236175655	9.60562115115898	11.1111490958232	10.7859428489693	10.8765494546764	10.6120592727806	10.7175941208249	11.1063246209802	10.8770313346959	10.8465784264277	10.5363819413488	8.542321053047	8.78622133065929	9.25481978057016	11.069358511881	11.1398532679167	10.9115687268016	10.3055979177781	10.5208660829669	10.3557347107155	8.99060181101897	8.69875896029746	8.85840860258699	8.78599094749334	8.7654407522573	8.96459623524933
RHAL1_00065	912	 	 	hypothetical protein			no KO assigned 	5.83703567163225	6.25074968584312	6.50858366371512	5.91187058949957	5.51177313822886	5.71317257955742	5.70892168260563	6.08886860831557	6.46984838332633	6.28341771452142	6.33620517005925	6.3472061301001	5.99247778451939	6.31844658240583	6.28015938810887	6.4375116340533	6.02958301800577	6.18300454154007	6.03572899375382	6.41271228369586	6.42421342755949	6.21149274767858	6.25180410247426	6.48768953541425	6.44056139881248	6.38744042245915	6.28364333097971	6.19749128659868
RHAL1_00066	726	cobI	2.1.1.130	Precorrin-2 C(20)-methyltransferase	K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	K03394 precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151] 	3.4607471029408	3.83075332777011	3.64676216257459	3.57840857752661	3.57327393126193	3.46263112721327	3.31647396128464	3.88009182789193	3.46355858722696	3.60558919292194	3.80995067159816	3.60497396513825	3.6129585663793	3.59747232354401	3.57759904724408	3.6204528953017	3.58351122213895	3.6467067947683	3.8825354122782	3.57722492355142	3.93314943066764	3.76766491819871	3.77152198844491	3.55326382503846	3.71481580450944	3.45309765108752	3.60504191073659	3.69906689254745
RHAL1_00067	633	cobH	5.4.99.61	Precorrin-8X methylmutase	K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	K06042 precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60] 	2.60152246341171	2.59387302351462	2.91381294431379	0.947850980738155	2.33189425626341	1.93621647505156	2.17430019925569	2.48840698195273	2.66227354208489	2.57502812447703	2.35850949380895	2.57897114852691	2.48778828497634	1.87701104046252	1.76503889715495	2.62441882223293	3.55605246033914	3.44125475056092	3.57647341647652	3.46928371158672	2.96374642521186	3.47247536290889	2.42290276525524	2.33845173064028	2.27730425243569	2.70403692541349	1.94531170816746	1.84542904535962
RHAL1_00068	417	 	 	hypothetical protein			no KO assigned 	3.26666808889731	2.67775012998671	2.87167695966642	1.93268534305476	2.81516042522409	3.40077441417462	2.97147306487477	2.92110149764131	2.66227354208489	2.89536144103008	3.16524924875396	3.33504151200303	3.41406136942967	3.52045987074323	3.7482799584104	3.48193101250016	3.12547882961031	2.98667852692063	2.90376599594952	2.73341268450051	3.1941993330741	2.98270384000056	3.64560623585896	3.59352688740861	3.49228544736393	3.17805280783162	3.09973887211886	3.53804819090537
RHAL1_00069	606	leuD	4.2.1.33	3-isopropylmalate dehydratase small subunit	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4	K01704 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35] 	8.18744641784934	8.70351945992237	8.64317758972054	8.64578887843235	8.09930628551248	7.98423299668	8.11921865565649	7.97464489125989	8.18329476298584	8.08203542396783	7.74790523447759	7.77404268480259	7.9957927379064	7.65946329285174	7.59859588999869	7.76970776952946	8.00134247498588	8.14578105642883	8.07413170609457	7.7071932879705	7.92331749692504	7.88775075670785	7.4096148648129	7.56678282230458	7.56582117163331	7.97155171477081	8.2224863519385	8.2257542474179
RHAL1_00070	552	 	 	exported protein of unknown function			no KO assigned 	6.52341155243313	6.79316069280536	6.67769060910886	6.61640854670738	6.65620915349031	6.64630022683127	6.78736244803537	6.72297486716311	6.82493715414894	6.7823267852576	6.78017573847486	6.76078514862846	6.8837304124547	6.92404654583168	7.03963387165853	6.90216538622953	6.59701888359928	6.66056489179257	6.72072454038995	6.68677022923854	6.85358791306158	6.58731024529799	7.08881193181987	7.0501222465249	6.84047235858201	6.69300501775693	6.8125969554708	6.71086404333809
RHAL1_00071	243	 	 	protein of unknown function			no KO assigned 	5.48678635510282	4.74511280798303	5.48271738243998	4.56778712417251	5.54457822762633	5.82729618711563	5.58702956129165	6.05732668795523	6.4745495417852	6.40610024185149	6.62897018833938	6.43485754172027	6.6401922884361	7.45488848288857	7.19918502022388	7.28447679328568	4.77891079389656	4.99904706296391	4.88774237950297	6.87907043441702	6.82646932743038	6.02467422710188	7.71772804561377	7.47636764462355	7.25540515079635	5.00805887783924	4.95501373329483	4.80722055200214
RHAL1_00072	975	cobD	 	Cobalamin biosynthesis protein CobD	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	K02227 adenosylcobinamide-phosphate synthase [EC:6.3.1.10] 	2.99408098767089	2.4581384285593	2.48124842880891	2.35028170660589	3.07402871326574	2.8103266127637	2.83533130781783	3.22135414903984	2.91143914192483	2.92693154103191	3.03604314204457	2.87957538417125	2.4773591152649	2.76426108090602	2.98131201373626	3.07696961858038	3.54012385692443	3.73749858114909	3.39505537919065	3.36986535280946	3.4158745493512	3.23109057520574	2.92013469253651	2.28481634765172	2.61176835165918	2.91063946901128	2.06283933531774	2.74395974124015
RHAL1_00073	1326	cobB_1	6.3.5.9	Hydrogenobyrinate a,c-diamide synthase	K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	K02224 cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11] 	3.95969184252186	3.67618953241677	3.59071967618098	3.69945331530555	3.89802868343102	3.92492088031637	3.81753782734906	4.38247764522551	4.57709278973695	4.56653521776802	4.30014227115127	4.39862819071286	4.53757838076905	3.98453571642745	4.03888537411758	4.30586145790458	4.77891079389656	4.66070720109586	4.79122931843385	4.95079010964763	4.46151010087336	4.7027149921104	4.15101012979896	3.86973170843809	3.93476267101154	5.6029282033418	3.24497874304716	3.15779552456956
RHAL1_00074	753	cobM	2.1.1.133	Precorrin-4 C(11)-methyltransferase	K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	K05936 precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271] 	4.04378900869057	3.39155353796972	3.15071711685487	4.79509617335505	4.05943911274981	4.26293141886111	4.20722890607506	3.91738043193145	3.41547202389343	3.45672574254696	3.89839578265387	3.95933052467566	3.8697599089996	4.25369582045921	4.0041389601619	4.25054944981352	4.31222501493428	4.09188882178297	4.10186922703269	3.79088327434799	3.84687107746933	4.02061717246791	4.38178776166208	4.36448955716589	3.99137352810791	3.77028412321038	3.700829498353	3.45196317256655
RHAL1_00075	261	 	 	protein of unknown function			no KO assigned 	3.77200997231043	3.63481508321149	3.90670564777635	4.95109022914548	3.30043954392971	3.88531665437757	3.78270544447554	3.91738043193145	3.64549437854143	3.63455995813954	3.74464596913827	4.0541211056166	3.77926194635935	4.30786560958189	3.78967291232037	4.09967766518309	3.94582734827112	4.0276352462899	3.83582464067137	3.91950438963181	3.70459835417632	4.01661130660019	3.81506977033807	4.64975618037422	4.2729075336815	4.74094808160673	4.9034244250278	4.91014277886872
RHAL1_00076	1236	icd	1.1.1.42	Isocitrate dehydrogenase [NADP]	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	K00031 isocitrate dehydrogenase [EC:1.1.1.42] 	8.95240914569977	9.52097268203347	9.37309971390109	9.86176717805702	9.3877953096834	9.41749078364449	9.47625957486942	9.1153851100351	9.18373907853052	9.11701367495969	9.00675872811702	9.05174300380335	8.85776962273206	8.89254638728094	8.96699065247118	8.72127214932718	9.06965940106546	9.05428443658413	8.94263867302194	8.97547108151885	9.05630757297105	9.00868941270108	8.75225842220549	8.88567292965641	9.00469577305657	8.90280304218707	9.2388792760559	9.3299724830213
